lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 202,0.01752306212814697,0.010629134781096191,0.007142454731512272,0.005926975099499104,0.004270557683615072
lag 203,0.01798926360647601,0.010471095964913303,0.007758128572392869,0.005473041059540183,0.00446441326145151
lag 204,0.01829455457272226,0.010052249579011768,0.007575182197576192,0.00553958548893205,0.004230136980960703
lag 205,0.0188222640971584,0.011166235159415706,0.006708548569958641,0.005805221847343505,0.0050856140642015196
lag 206,0.01832510270405493,0.010601102506603394,0.007511758820398195,0.0052823771571897,0.00452750225475307
lag 207,0.01827675188589496,0.010577531657720681,0.007217079448470577,0.005673802171825132,0.004728256811675413
lag 208,0.018825961904712366,0.00952244727545617,0.00745582120033644,0.006145152994304078,0.004354932672806407
lag 209,0.01821755179185007,0.010203650821561844,0.007850507223389733,0.005570667795763867,0.004386496422481338
lag 210,0.017519825906479596,0.01075028220556425,0.00658102246718266,0.005697090166093337,0.004624933529222573
lag 211,0.016732633108436583,0.01048702071282819,0.007131477319703991,0.005559686797080282,0.004637706540020155
lag 212,0.01795360463686123,0.010795114696977292,0.0077422958574559185,0.00541711523100658,0.004057251485847525
lag 213,0.019017496631811334,0.010221245383132608,0.007199378789853519,0.0054774267470942386,0.004195276599534791
lag 214,0.016216892518878284,0.010973076371993433,0.00745780569344717,0.005449433521167525,0.004281919657453515
lag 215,0.016479495361744305,0.010069015536470067,0.006404757598258163,0.005566135615142965,0.0044431093791820865
lag 216,0.01771339434502763,0.010688445484181996,0.007520838813556033,0.005525738877936922,0.004743430096564624
lag 217,0.018406349942668272,0.010741934883171874,0.007123759419987489,0.005178626498733617,0.004684279023897721
lag 218,0.017708661960265593,0.010939508827851335,0.0072108180541732205,0.00542889479987407,0.00457393183724887
lag 219,0.017947695505249096,0.01015358338718331,0.007302605739066069,0.005800757269420251,0.00447110818143622
lag 220,0.017409578455696673,0.011414390318870428,0.007551210314147095,0.0054391869535905125,0.004642264783411301
lag 221,0.01674919865846939,0.010406303544032372,0.00718046670379216,0.006049486228177558,0.004486925811648885
lag 222,0.017084138278165663,0.01007262561736617,0.007473785497722998,0.0056956950216607806,0.004620603232160944
lag 223,0.01783705375422114,0.009940019020305436,0.007370994719544763,0.005463849434538878,0.0042935724752630675
lag 224,0.017194956356290685,0.010677361720334434,0.00732725863590281,0.00515660597354828,0.004171276481074454
lag 225,0.01696494127693201,0.010115533344452417,0.007766290243026282,0.005248146952024826,0.004795976419009421
lag 226,0.01665457811012101,0.009943164925944197,0.007161419142866649,0.0053283353958193886,0.004556973601501063
lag 227,0.017484807892810535,0.009380089161305711,0.007178284583103425,0.005958322963623353,0.004191952309477861
lag 228,0.019559010167567344,0.010821461024072363,0.0075558072826853355,0.005469290932051184,0.004618628088682227
lag 229,0.016784055952156894,0.010200706652836235,0.006969321696929758,0.005451579001926791,0.004906361611114728
lag 230,0.01718597141016941,0.00998891205089726,0.007512861084673519,0.006031413446753958,0.004425775818493285
lag 231,0.017660169367614918,0.010027649035765676,0.0070488744772412215,0.00578602841811339,0.004608194375652172
lag 232,0.01745228638344657,0.010677737388643777,0.006789160843147373,0.005562098020001592,0.004554764711394779
lag 233,0.017818205001856987,0.011203100920511236,0.007116645455876757,0.005955269895415032,0.0044703597360442665
lag 234,0.017039521723565373,0.010313510155285711,0.007180336990700555,0.005585453554338345,0.004730307234602106
lag 235,0.016722061590107452,0.01010313729998442,0.0074920855658599855,0.0055950185940231096,0.0048970203659962795
lag 236,0.017172490963664515,0.010516242530387646,0.006980251411633071,0.005467197297469143,0.004636090869470354
lag 237,0.01642120381330431,0.010492756729980481,0.007034361632213181,0.005389761670529279,0.004363301900838887
lag 238,0.01651508259603709,0.010242073678997713,0.007216404461492385,0.0056149155564149,0.004165060958905981
lag 239,0.01877215726360913,0.01119627686115545,0.006804146736022952,0.005614040442131756,0.0047826184658348635
lag 240,0.0164244923899655,0.010374128701377739,0.007116338147562384,0.005569476255325654,0.004504301469954473
lag 241,0.016723373949223033,0.010163998572305483,0.00643338970851788,0.005201500271748615,0.004523610324805699
lag 242,0.016008071013878102,0.010487588880660367,0.0072422035471934034,0.005666458531617647,0.004426242880572763
lag 243,0.017384785131718445,0.009859988713809432,0.007658413324451933,0.0055530537310870326,0.004424691851745891
lag 244,0.017416206865882862,0.01005719137397449,0.007497273303976229,0.005668666500205585,0.004368793601460427
lag 245,0.017403293404934957,0.009377736318894154,0.007413274579525279,0.005856424351932747,0.004766619857677387
lag 246,0.017156540303102256,0.009904196315624319,0.007308573385824833,0.0053537473698060415,0.004224942819231703
lag 247,0.017099929406609548,0.01077273309894798,0.0074943234299237405,0.00552209618714563,0.004673004381712256
lag 248,0.018121557780802305,0.011212487644678167,0.007229731588755309,0.005113971159190118,0.0042407006884557195
lag 249,0.01633436111206603,0.010366284282512954,0.0070477006050453815,0.0054928035093222026,0.004611706156660038
lag 250,0.016958423101658376,0.010309564152134958,0.00716841366061418,0.0056527228557153785,0.004728540997431647
lag 251,0.016769958733200217,0.010331389599905783,0.007012314892552576,0.0056619025437704895,0.004405743722383945
lag 252,0.016467707860193404,0.010038583108102671,0.006955981260150084,0.005419485052952648,0.004439277972420342
lag 253,0.01728378574963326,0.010456972457026165,0.006900368396393068,0.005838451251962333,0.004889091532583871
lag 254,0.0173653412854651,0.010315638513843548,0.006601120695899029,0.0047634245433519976,0.004109416283681874
lag 255,0.017684216119827505,0.0105646902216794,0.006854650508781031,0.005441718627769312,0.004694450311271391
lag 256,0.016543603510765354,0.009687642133448447,0.007164030925647664,0.006000370141380056,0.004654717246869115
lag 257,0.015870982360239802,0.01065160097306749,0.006489275353229005,0.005416273249605554,0.004671183780513114
lag 258,0.016414262819500203,0.009492678455375981,0.006900650296439867,0.005547177403138016,0.004295331813481856
lag 259,0.01581293664528133,0.01096914680738769,0.006926853009139065,0.005544155996114098,0.004429817078775605
lag 260,0.018340973033852563,0.009907295411568512,0.0068211675676757505,0.005573145085016111,0.004371830857940751
lag 261,0.016343314263198183,0.010587147120545627,0.007205532915720408,0.00545264524500551,0.004551212638191003
lag 262,0.01690663046191206,0.010185090241345297,0.007165670923137481,0.005271008689105624,0.004396052672296518
lag 263,0.01578721552308821,0.009662270403301925,0.00653269859433088,0.005585688143700657,0.004394278887855089
lag 264,0.017016243446819006,0.008864442758350442,0.0075835613593943745,0.005444939036323067,0.004685939839245307
lag 265,0.01592284923104698,0.009784380028801026,0.007139809654351992,0.005499827290424603,0.0042058677225118276
lag 266,0.016867728112000997,0.010058942028270831,0.007195560684370002,0.005682544787226622,0.004603360871280352
lag 267,0.016019223237501903,0.009499752250622948,0.007638326603462293,0.0055107888024119355,0.004374092094651507
lag 268,0.015363724166482646,0.009156559349322494,0.007847911713616117,0.005680806601492837,0.004103169870329515
lag 269,0.016142077383791125,0.009580276007627734,0.007370713388488939,0.005572040690693795,0.004463046136578059
lag 270,0.015329956624579765,0.009545475632322302,0.007253438672741197,0.005386317751211562,0.0046688418826907035
lag 271,0.017708288840896688,0.009783512858966772,0.006980760574131787,0.005597218051367605,0.004536232466105825
lag 272,0.014946558783591446,0.009940820698643752,0.007268153061917968,0.0054840735273006804,0.004357830034515319
lag 273,0.016771477728096798,0.00965517981611746,0.007140560361583139,0.0054363756275014165,0.004445563096837012
lag 274,0.01662553544534095,0.009728600571868966,0.007265453658461242,0.005606307057402304,0.004152277228192975
