lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 121,0.01987535757426881,0.01098869449949764,0.007718495369890214,0.005059140233794755,0.004387884994126886
lag 122,0.01980468373933165,0.010609181428927111,0.007534805288424258,0.005436833267717128,0.0047482324259887215
lag 123,0.019654919855752497,0.010659137778370237,0.007723767749275719,0.0057364869314858935,0.004200156763793623
lag 124,0.020722979198284548,0.01110851280921262,0.007495682386034396,0.005853581335180808,0.004386463454784876
lag 125,0.02171527360067166,0.010055994094386336,0.007376630886437185,0.005899939304216811,0.004918871778654068
lag 126,0.020145123892508512,0.011018219823240444,0.007451453204390968,0.005503400912212453,0.004412302109546898
lag 127,0.019474983435170824,0.010603624540018055,0.00778004358936823,0.005788213683747241,0.004551460904091991
lag 128,0.0194055543346594,0.010151673387210765,0.008357053020740057,0.005801806673337424,0.0048402845761762806
lag 129,0.021795842193374895,0.010954152067441138,0.007639856435592337,0.005537108922073721,0.004550973073467457
lag 130,0.019890841966491518,0.011714502806362817,0.007798730014192366,0.005384389589867411,0.00456351102563619
lag 131,0.01962298954939513,0.010708166949590816,0.0077195745188333225,0.0060458141840119455,0.004726259022933794
lag 132,0.019284561294103563,0.010762295732269105,0.007559820267191546,0.005724698234044371,0.004451791030565376
lag 133,0.020907246950454456,0.010895696523262973,0.007378976243330729,0.0059792724070747505,0.004291671216434462
lag 134,0.019330484233691634,0.010492231223138594,0.007463668251556266,0.0056141873766863614,0.004794062845933977
lag 135,0.01991961663035161,0.01118073646043942,0.00738370766418899,0.005636551458949631,0.004788880413202609
lag 136,0.01948511954313667,0.010045239514931723,0.007823655363737721,0.005285751246576527,0.004557324163088649
lag 137,0.02006657584149243,0.011287604404232272,0.007518020867989856,0.005267670878657779,0.004288244922278123
lag 138,0.018772086107384952,0.010744526228100803,0.007488930076163031,0.005672329843402163,0.004694573625010483
lag 139,0.01895287395532415,0.011184215871790148,0.0065271613081450556,0.005596079099995723,0.004960507323762103
lag 140,0.020435205969849334,0.011073915067300578,0.0073701861466080425,0.005802334749401823,0.004820187668107501
lag 141,0.01912298403697713,0.010108183463970487,0.00728062000586607,0.005508256741076835,0.0043578928046194955
lag 142,0.02018816656879461,0.010771090388753261,0.007015850635647013,0.005519601581577178,0.004676424501306446
lag 143,0.02001692559376516,0.010580263777525875,0.0078090259339881445,0.0055051526352489916,0.0047692808816525555
lag 144,0.02016956307442719,0.011341593668149174,0.00661614716855914,0.00539766079200089,0.004557278728669948
lag 145,0.019521898659492002,0.009762514800355511,0.0073777608540691935,0.005693445638651803,0.004487988875034567
lag 146,0.019683032366831946,0.010012952690012714,0.007298960317577131,0.005320529593619483,0.004598893743981819
lag 147,0.020367587843096377,0.010915212962975528,0.0076648725899887945,0.005830616121076456,0.004751789406940329
lag 148,0.0196700627718904,0.010370241463798944,0.007795693580196839,0.0054477253282423895,0.004433457920761457
lag 149,0.018941891941861008,0.011011705863324405,0.007161736196474414,0.006232833795646735,0.004577505849863858
lag 150,0.019241702010242393,0.010149888562000144,0.0071471550538720315,0.006075134196116113,0.00482866793108543
lag 151,0.020022565700897596,0.010967646043605797,0.007994043915614035,0.005782443614131363,0.004557640711000819
lag 152,0.01892212508844243,0.01092286399935949,0.007718481326883074,0.0056707900172869785,0.004313870739695421
lag 153,0.019172135998011583,0.011339148082098812,0.007910146137218554,0.00579895375047236,0.004754480926433026
lag 154,0.01933939523849103,0.009989104101950082,0.007157572086793841,0.005288709692777565,0.004402513366685967
lag 155,0.018695517065054956,0.012042055641273041,0.00686229662100639,0.005684990161764632,0.004514155924022986
